timestamp,city,temperature,precipitation,wind_speed,humidity,country,wetbulb_temperature,climate_region,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%)
2023-04-15 07:00:00,Casablanca-Settat,13.7,0.0,7.9,75,Morocco,51.70217967787816,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5375597843294229,1.177693992464477,1.6062163260136468,0.3972
2023-04-15 08:00:00,Casablanca-Settat,15.2,0.0,11.9,71,Morocco,53.45729301921639,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5568866781964754,1.184604790635574,1.6062163260136468,0.3972
2023-04-15 09:00:00,Casablanca-Settat,17.9,0.0,14.4,67,Morocco,57.13989909157705,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5936419311544223,1.2093419037192257,1.6062163260136468,0.3972
2023-04-15 10:00:00,Casablanca-Settat,20.7,0.0,18.4,59,Morocco,59.91607102227705,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.617950614684329,1.2371564033909923,1.6062163260136468,0.3972
2023-04-15 11:00:00,Casablanca-Settat,22.8,0.0,22.3,55,Morocco,62.28828160826619,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.636406542901095,1.267166919419474,1.6062163260136468,0.3972
2023-04-15 12:00:00,Casablanca-Settat,23.8,0.0,20.4,53,Morocco,63.345251313146754,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6439426123415752,1.282391365217857,1.6062163260136468,0.3972
2023-04-15 13:00:00,Casablanca-Settat,25.2,0.0,25.2,53,Morocco,65.54317271305229,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6582571354990143,1.3177070439623175,1.6062163260136468,0.3972
2023-04-15 14:00:00,Casablanca-Settat,25.4,0.0,25.9,54,Morocco,66.13293232316127,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6617863811415376,1.3280236055518095,1.6062163260136468,0.3972
2023-04-15 15:00:00,Casablanca-Settat,25.1,0.0,26.3,56,Morocco,66.20225719865203,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6621925727842284,1.3292596506731935,1.6062163260136468,0.3972
2023-04-15 16:00:00,Casablanca-Settat,24.6,0.0,25.6,58,Morocco,65.9365154346194,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6606256294731718,1.324548224434952,1.6062163260136468,0.3972
2023-04-15 17:00:00,Casablanca-Settat,23.9,0.0,24.1,60,Morocco,65.32879858410695,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6569415913037524,1.3140451583149582,1.6062163260136468,0.3972
2023-04-15 18:00:00,Casablanca-Settat,22.8,0.0,21.6,65,Morocco,64.78559782269701,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.653530121890164,1.304976704370092,1.6062163260136468,0.3972
2023-04-15 19:00:00,Casablanca-Settat,21.0,0.0,16.6,74,Morocco,63.907602194299486,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.647779453098141,1.2909569019165337,1.6062163260136468,0.3972
2023-04-15 20:00:00,Casablanca-Settat,17.1,0.0,15.1,77,Morocco,57.913804912939895,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6007121936714157,1.2163035375386984,1.6062163260136468,0.3972
2023-04-15 21:00:00,Casablanca-Settat,16.6,0.0,13.7,79,Morocco,57.47178645522093,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5967018079970714,1.2122523878477216,1.6062163260136468,0.3972
2023-04-15 22:00:00,Casablanca-Settat,16.2,0.0,11.2,80,Morocco,56.98795032125317,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.592227081490165,1.2080469725003338,1.6062163260136468,0.3972
2023-04-15 23:00:00,Casablanca-Settat,16.0,0.0,9.0,80,Morocco,56.6423033739496,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5889760286500996,1.2051892376159754,1.6062163260136468,0.3972
2023-04-16 00:00:00,Casablanca-Settat,14.9,0.0,11.5,79,Morocco,54.541971614252645,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.568246885289858,1.190450366639687,1.6062163260136468,0.3972
2023-04-16 01:00:00,Casablanca-Settat,14.8,0.0,10.1,79,Morocco,54.36962918008473,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5664716960903091,1.1894411965025542,1.6062163260136468,0.3972
