timestamp,city,temperature,precipitation,wind_speed,humidity,country,wetbulb_temperature,climate_region,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%)
2022-08-20 00:00:00,Fès-Meknès,27.3,0.0,0.7,21,Morocco,57.76460130384963,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5993667688990487,1.2149137355730426,1.6062163260136468,0.3972
2022-08-20 01:00:00,Fès-Meknès,26.2,0.0,1.8,21,Morocco,56.40033613641756,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5866731984914746,1.203261388496691,1.6062163260136468,0.3972
2022-08-20 02:00:00,Fès-Meknès,25.4,0.0,2.9,22,Morocco,55.81684908872994,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5810287655361992,1.1988587306890737,1.6062163260136468,0.3972
2022-08-20 03:00:00,Fès-Meknès,24.8,0.0,4.0,23,Morocco,55.455230623336405,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5774658061710451,1.196304877248153,1.6062163260136468,0.3972
2022-08-20 04:00:00,Fès-Meknès,24.4,0.0,4.9,24,Morocco,55.32540050776007,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5761745168363404,1.1954205967184757,1.6062163260136468,0.3972
2022-08-20 05:00:00,Fès-Meknès,24.0,0.0,5.9,25,Morocco,55.17729453712332,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5746936512940135,1.1944328813020335,1.6062163260136468,0.3972
2022-08-20 06:00:00,Fès-Meknès,23.7,0.0,6.8,27,Morocco,55.49125538069642,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.577822975294167,1.1965532983422664,1.6062163260136468,0.3972
2022-08-20 07:00:00,Fès-Meknès,24.5,0.0,6.8,24,Morocco,55.45374362475149,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.5774510526789218,1.19629465165311,1.6062163260136468,0.3972
2022-08-20 08:00:00,Fès-Meknès,27.4,0.0,6.8,22,Morocco,58.326962303990015,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6043937361150316,1.2202707905747974,1.6062163260136468,0.3972
2022-08-20 09:00:00,Fès-Meknès,31.1,0.0,6.8,19,Morocco,61.4545888926031,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6301635585922667,1.2559642941046805,1.6062163260136468,0.3972
2022-08-20 10:00:00,Fès-Meknès,34.8,0.0,9.5,17,Morocco,64.72887663892122,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6531674434850163,1.304047168991776,1.6062163260136468,0.3972
2022-08-20 11:00:00,Fès-Meknès,37.0,0.0,8.3,14,Morocco,65.26362959393532,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.656538216394274,1.3129412706124095,1.6062163260136468,0.3972
