timestamp,city,temperature,precipitation,wind_speed,humidity,country,wetbulb_temperature,climate_region,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%)
2022-09-26 18:00:00,Guelmim-Oued Noun,25.2,0.0,18.0,59,Morocco,67.16608947943904,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6676511033866197,1.3469535861651043,1.6062163260136468,0.3972
2022-09-26 19:00:00,Guelmim-Oued Noun,24.1,0.0,15.2,62,Morocco,66.16584345502189,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.661979442847225,1.3286097901373224,1.6062163260136468,0.3972
2022-09-26 20:00:00,Guelmim-Oued Noun,21.9,0.0,12.5,65,Morocco,63.30203467853204,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6436427893943493,1.281746482594321,1.6062163260136468,0.3972
2022-09-26 21:00:00,Guelmim-Oued Noun,22.0,0.0,9.7,68,Morocco,64.18498855736183,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6496278572921446,1.295301030994985,1.6062163260136468,0.3972
2022-09-26 22:00:00,Guelmim-Oued Noun,20.9,0.0,7.1,72,Morocco,63.27768959855102,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6434735792987174,1.281384043875896,1.6062163260136468,0.3972
2022-09-26 23:00:00,Guelmim-Oued Noun,19.8,0.2,4.4,76,Morocco,62.31707973334801,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6366174840841514,1.267566587307544,1.6062163260136468,0.3972
2022-09-27 00:00:00,Guelmim-Oued Noun,18.7,0.7,1.8,79,Morocco,61.09095311977238,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.627357975792565,1.251300563108574,1.6062163260136468,0.3972
2022-09-27 01:00:00,Guelmim-Oued Noun,18.7,1.3,3.2,79,Morocco,61.09095311977238,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.627357975792565,1.251300563108574,1.6062163260136468,0.3972
2022-09-27 02:00:00,Guelmim-Oued Noun,18.6,0.0,4.7,79,Morocco,60.91861224485973,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6260107895160254,1.249137462840678,1.6062163260136468,0.3972
2022-09-27 03:00:00,Guelmim-Oued Noun,18.6,0.0,6.1,79,Morocco,60.91861224485973,Savana,7.997981552207428e-06,7.997981552207428e-06,12701.47161878066,46951.64681149265,5956.5522074281735,0.0,19507.3369569026,756498.9770497545,1399938.3085143664,65960.05606166784,296776.4540995095,374999.9999999999,65960.05606166784,0.0,1.6260107895160254,1.249137462840678,1.6062163260136468,0.3972
